timestamp,event_id,building_id,access_point,person_id,person_type,access_type,authentication_method,entry_exit,access_status,visitor_id,location,risk_level
2026-03-15 09:45,EVT-00782,B2,Parking #B2-F2,ADM-50,Administrator,Parking,Access Card,Exit,Authorized,N/A,Building B2 (Floor 2 - Parking),Low
2026-03-15 09:55,EVT-00783,B2,Laboratory #B2-F4,VIS-562,Visitor,Laboratory,RFID,Entry,Authorized,VIS-562,Building B2 (Floor 4 - Laboratory),Low
2026-03-15 10:25,EVT-00784,B2,Main Entrance #B2-F2,ADM-61,Administrator,Main Entrance,RFID,Exit,Authorized,N/A,Building B2 (Floor 2 - Main Entrance),Low
2026-03-15 10:55,EVT-00785,B2,Restricted Area #B2-F2,CON-476,Contractor,Restricted Area,Visitor Pass,Exit,Authorized,N/A,Building B2 (Floor 2 - Restricted Area),Low
2026-03-15 11:25,EVT-00786,B2,Emergency Exit #B2-F4,UNK-999,Unknown,Emergency Exit,PIN,Exit,Authorized,N/A,Building B2 (Floor 4 - Emergency Exit),Low
2026-03-15 11:55,EVT-00787,B2,Main Entrance #B2-F1,ADM-19,Administrator,Main Entrance,Biometric,Entry,Authorized,N/A,Building B2 (Floor 1 - Main Entrance),Low
2026-03-15 12:05,EVT-00788,B1,Main Entrance #B1-F1,ADM-93,Administrator,Main Entrance,RFID,Exit,Authorized,N/A,Building B1 (Floor 1 - Main Entrance),Low
2026-03-15 12:35,EVT-00789,B1,Emergency Exit #B1-F3,ADM-48,Administrator,Emergency Exit,PIN,Entry,Authorized,N/A,Building B1 (Floor 3 - Emergency Exit),Low
2026-03-15 13:20,EVT-00790,B2,Restricted Area #B2-F3,UNK-999,Unknown,Restricted Area,PIN,Entry,Authorized,N/A,Building B2 (Floor 3 - Restricted Area),Low
2026-03-15 13:50,EVT-00791,B2,Server Room #B2-F3,CON-481,Contractor,Server Room,Visitor Pass,Entry,Authorized,N/A,Building B2 (Floor 3 - Server Room),Low
2026-03-15 14:10,EVT-00792,B3,Emergency Exit #B3-F1,ADM-49,Administrator,Emergency Exit,Biometric,Entry,Authorized,N/A,Building B3 (Floor 1 - Emergency Exit),Low
2026-03-15 14:55,EVT-00793,B1,Main Entrance #B1-F3,UNK-999,Unknown,Main Entrance,RFID,Entry,Authorized,N/A,Building B1 (Floor 3 - Main Entrance),Low
2026-03-15 15:40,EVT-00794,B3,Restricted Area #B3-F5,EMP-580,Employee,Restricted Area,Biometric,Exit,Authorized,N/A,Building B3 (Floor 5 - Restricted Area),Low
2026-03-15 16:10,EVT-00795,B2,Laboratory #B2-F4,VIS-598,Visitor,Laboratory,Access Card,Entry,Authorized,VIS-598,Building B2 (Floor 4 - Laboratory),Low
2026-03-15 16:30,EVT-00796,B3,Parking #B3-F3,VIS-614,Visitor,Parking,Visitor Pass,Exit,Suspicious,VIS-614,Building B3 (Floor 3 - Parking),High
2026-03-15 17:15,EVT-00797,B3,Server Room #B3-F5,VIS-583,Visitor,Server Room,Biometric,Entry,Denied,VIS-583,Building B3 (Floor 5 - Server Room),High
2026-03-15 17:35,EVT-00798,B1,Server Room #B1-F1,EMP-111,Employee,Server Room,RFID,Entry,Authorized,N/A,Building B1 (Floor 1 - Server Room),Low
2026-03-15 18:20,EVT-00799,B1,Laboratory #B1-F3,UNK-999,Unknown,Laboratory,Visitor Pass,Exit,Authorized,N/A,Building B1 (Floor 3 - Laboratory),Low
2026-03-15 18:50,EVT-00800,B1,Restricted Area #B1-F5,EMP-895,Employee,Restricted Area,Visitor Pass,Exit,Authorized,N/A,Building B1 (Floor 5 - Restricted Area),Low
2026-03-15 19:00,EVT-00801,B1,Parking #B1-F3,UNK-999,Unknown,Parking,Biometric,Exit,Denied,N/A,Building B1 (Floor 3 - Parking),Medium
2026-03-15 19:45,EVT-00802,B3,Office #B3-F5,EMP-677,Employee,Office,Access Card,Exit,Authorized,N/A,Building B3 (Floor 5 - Office),Low
2026-03-15 20:30,EVT-00803,B2,Server Room #B2-F2,CON-339,Contractor,Server Room,Biometric,Exit,Authorized,N/A,Building B2 (Floor 2 - Server Room),Low
2026-03-15 21:15,EVT-00804,B1,Laboratory #B1-F3,CON-304,Contractor,Laboratory,Access Card,Exit,Authorized,N/A,Building B1 (Floor 3 - Laboratory),Low
2026-03-15 21:25,EVT-00805,B1,Laboratory #B1-F4,UNK-999,Unknown,Laboratory,Biometric,Entry,Authorized,N/A,Building B1 (Floor 4 - Laboratory),Low
2026-03-15 21:55,EVT-00806,B1,Main Entrance #B1-F5,VIS-895,Visitor,Main Entrance,PIN,Exit,Authorized,VIS-895,Building B1 (Floor 5 - Main Entrance),Low
2026-03-15 22:40,EVT-00807,B1,Restricted Area #B1-F1,ADM-67,Administrator,Restricted Area,RFID,Exit,Authorized,N/A,Building B1 (Floor 1 - Restricted Area),Low
2026-03-15 23:10,EVT-00808,B2,Restricted Area #B2-F3,VIS-662,Visitor,Restricted Area,RFID,Entry,Authorized,VIS-662,Building B2 (Floor 3 - Restricted Area),Low
2026-03-15 23:40,EVT-00809,B1,Office #B1-F5,EMP-328,Employee,Office,RFID,Exit,Authorized,N/A,Building B1 (Floor 5 - Office),Low
2026-03-16 00:25,EVT-00810,B2,Server Room #B2-F2,CON-345,Contractor,Server Room,PIN,Entry,Authorized,N/A,Building B2 (Floor 2 - Server Room),Low
2026-03-16 00:45,EVT-00811,B3,Parking #B3-F3,ADM-78,Administrator,Parking,Access Card,Exit,Authorized,N/A,Building B3 (Floor 3 - Parking),Low
2026-03-16 01:05,EVT-00812,B2,Server Room #B2-F2,EMP-846,Employee,Server Room,Visitor Pass,Entry,Authorized,N/A,Building B2 (Floor 2 - Server Room),Low
2026-03-16 01:15,EVT-00813,B1,Emergency Exit #B1-F5,UNK-999,Unknown,Emergency Exit,Access Card,Entry,Authorized,N/A,Building B1 (Floor 5 - Emergency Exit),Low
2026-03-16 02:00,EVT-00814,B3,Server Room #B3-F4,CON-308,Contractor,Server Room,Access Card,Entry,Authorized,N/A,Building B3 (Floor 4 - Server Room),Low
2026-03-16 02:10,EVT-00815,B2,Parking #B2-F5,ADM-66,Administrator,Parking,Access Card,Entry,Authorized,N/A,Building B2 (Floor 5 - Parking),Low
2026-03-16 02:40,EVT-00816,B2,Laboratory #B2-F5,EMP-363,Employee,Laboratory,PIN,Entry,Authorized,N/A,Building B2 (Floor 5 - Laboratory),Low
2026-03-16 03:00,EVT-00817,B3,Office #B3-F4,CON-474,Contractor,Office,Biometric,Entry,Authorized,N/A,Building B3 (Floor 4 - Office),Low
2026-03-16 03:45,EVT-00818,B2,Parking #B2-F1,UNK-999,Unknown,Parking,Access Card,Entry,Authorized,N/A,Building B2 (Floor 1 - Parking),Low
2026-03-16 04:15,EVT-00819,B2,Main Entrance #B2-F5,CON-348,Contractor,Main Entrance,Biometric,Exit,Authorized,N/A,Building B2 (Floor 5 - Main Entrance),Low
2026-03-16 04:35,EVT-00820,B2,Server Room #B2-F4,UNK-999,Unknown,Server Room,PIN,Exit,Suspicious,VIS-790,Building B2 (Floor 4 - Laboratory),Critical
2026-03-16 05:05,EVT-00821,B2,Laboratory #B2-F1,UNK-999,Unknown,Laboratory,Visitor Pass,Entry,Authorized,N/A,Building B2 (Floor 1 - Laboratory),Low
2026-03-16 05:50,EVT-00822,B3,Laboratory #B3-F5,ADM-36,Administrator,Laboratory,Visitor Pass,Exit,Authorized,N/A,Building B3 (Floor 5 - Laboratory),Low
2026-03-16 06:20,EVT-00823,B2,Parking #B2-F3,VIS-863,Visitor,Parking,RFID,Exit,Authorized,VIS-863,Building B2 (Floor 3 - Parking),Low
2026-03-16 06:50,EVT-00824,B1,Server Room #B1-F2,EMP-808,Employee,Server Room,PIN,Exit,Authorized,N/A,Building B1 (Floor 2 - Server Room),Low
2026-03-16 07:00,EVT-00825,B1,Restricted Area #B1-F1,CON-428,Contractor,Restricted Area,PIN,Exit,Authorized,N/A,Building B1 (Floor 1 - Restricted Area),Low
2026-03-16 07:20,EVT-00826,B1,Office #B1-F4,CON-438,Contractor,Office,PIN,Entry,Authorized,N/A,Building B1 (Floor 4 - Office),Low
2026-03-16 07:50,EVT-00827,B1,Office #B1-F3,VIS-729,Visitor,Office,Access Card,Exit,Authorized,VIS-729,Building B1 (Floor 3 - Office),Low
2026-03-16 08:35,EVT-00828,B2,Server Room #B2-F3,CON-435,Contractor,Server Room,Access Card,Exit,Authorized,N/A,Building B2 (Floor 3 - Server Room),Low
2026-03-16 09:05,EVT-00829,B1,Office #B1-F3,ADM-33,Administrator,Office,PIN,Entry,Suspicious,N/A,Building B1 (Floor 3 - Office),High
2026-03-16 09:25,EVT-00830,B2,Server Room #B2-F2,ADM-90,Administrator,Server Room,Visitor Pass,Exit,Authorized,N/A,Building B2 (Floor 2 - Server Room),Low
2026-03-16 09:35,EVT-00831,B1,Restricted Area #B1-F4,VIS-833,Visitor,Restricted Area,RFID,Entry,Authorized,VIS-833,Building B1 (Floor 4 - Restricted Area),Low
2026-03-16 09:45,EVT-00832,B1,Restricted Area #B1-F3,CON-479,Contractor,Restricted Area,PIN,Entry,Authorized,N/A,Building B1 (Floor 3 - Restricted Area),Low
2026-03-16 10:15,EVT-00833,B1,Laboratory #B1-F5,CON-386,Contractor,Laboratory,Biometric,Entry,Authorized,N/A,Building B1 (Floor 5 - Laboratory),Low
2026-03-16 10:35,EVT-00834,B3,Emergency Exit #B3-F3,UNK-999,Unknown,Emergency Exit,RFID,Exit,Authorized,N/A,Building B3 (Floor 3 - Emergency Exit),Low
2026-03-16 11:05,EVT-00835,B1,Parking #B1-F1,UNK-999,Unknown,Parking,Biometric,Entry,Authorized,N/A,Building B1 (Floor 1 - Parking),Low
2026-03-16 11:25,EVT-00836,B3,Parking #B3-F5,UNK-999,Unknown,Parking,Biometric,Exit,Authorized,N/A,Building B3 (Floor 5 - Parking),Low
2026-03-16 11:35,EVT-00837,B1,Parking #B1-F5,CON-421,Contractor,Parking,Access Card,Entry,Authorized,N/A,Building B1 (Floor 5 - Parking),Low
2026-03-16 11:45,EVT-00838,B2,Laboratory #B2-F5,EMP-588,Employee,Laboratory,Biometric,Entry,Authorized,N/A,Building B2 (Floor 5 - Laboratory),Low
2026-03-16 12:05,EVT-00839,B2,Main Entrance #B2-F5,CON-386,Contractor,Main Entrance,Biometric,Exit,Denied,N/A,Building B2 (Floor 5 - Main Entrance),Medium
2026-03-16 12:50,EVT-00840,B3,Server Room #B3-F1,UNK-999,Unknown,Server Room,Visitor Pass,Entry,Authorized,N/A,Building B3 (Floor 1 - Server Room),Low
2026-03-16 13:00,EVT-00841,B1,Parking #B1-F2,UNK-999,Unknown,Parking,RFID,Entry,Denied,N/A,Building B1 (Floor 2 - Parking),Medium
2026-03-16 13:20,EVT-00842,B3,Server Room #B3-F2,ADM-75,Administrator,Server Room,Visitor Pass,Entry,Authorized,N/A,Building B3 (Floor 2 - Server Room),Low
2026-03-16 14:05,EVT-00843,B1,Server Room #B1-F2,ADM-93,Administrator,Server Room,Access Card,Exit,Authorized,N/A,Building B1 (Floor 2 - Server Room),Low
2026-03-16 14:35,EVT-00844,B1,Restricted Area #B1-F2,CON-418,Contractor,Restricted Area,Biometric,Entry,Authorized,N/A,Building B1 (Floor 2 - Restricted Area),Low
2026-03-16 15:20,EVT-00845,B3,Restricted Area #B3-F4,VIS-821,Visitor,Restricted Area,Biometric,Exit,Denied,VIS-821,Building B3 (Floor 4 - Restricted Area),High
2026-03-16 15:30,EVT-00846,B1,Laboratory #B1-F4,EMP-451,Employee,Laboratory,Access Card,Entry,Authorized,N/A,Building B1 (Floor 4 - Laboratory),Low
2026-03-16 16:00,EVT-00847,B3,Laboratory #B3-F1,UNK-999,Unknown,Laboratory,PIN,Entry,Authorized,N/A,Building B3 (Floor 1 - Laboratory),Low
2026-03-16 16:20,EVT-00848,B2,Restricted Area #B2-F4,UNK-999,Unknown,Restricted Area,PIN,Exit,Authorized,N/A,Building B2 (Floor 4 - Restricted Area),Low
2026-03-16 16:50,EVT-00849,B3,Laboratory #B3-F1,VIS-678,Visitor,Laboratory,PIN,Exit,Authorized,VIS-678,Building B3 (Floor 1 - Laboratory),Low
2026-03-16 17:00,EVT-00850,B1,Restricted Area #B1-F3,EMP-481,Employee,Restricted Area,RFID,Exit,Authorized,N/A,Building B1 (Floor 3 - Restricted Area),Low
2026-03-16 17:45,EVT-00851,B3,Main Entrance #B3-F4,CON-483,Contractor,Main Entrance,Access Card,Entry,Authorized,N/A,Building B3 (Floor 4 - Main Entrance),Low
2026-03-16 17:55,EVT-00852,B3,Restricted Area #B3-F4,UNK-999,Unknown,Restricted Area,RFID,Exit,Authorized,N/A,Building B3 (Floor 4 - Restricted Area),Low
2026-03-16 18:05,EVT-00853,B1,Emergency Exit #B1-F1,UNK-999,Unknown,Emergency Exit,RFID,Exit,Authorized,N/A,Building B1 (Floor 1 - Emergency Exit),Low
2026-03-16 18:25,EVT-00854,B3,Server Room #B3-F2,UNK-999,Unknown,Server Room,RFID,Entry,Suspicious,VIS-751,Building B3 (Floor 2 - Restricted Area),Critical
2026-03-16 18:45,EVT-00855,B2,Emergency Exit #B2-F1,EMP-795,Employee,Emergency Exit,PIN,Entry,Authorized,N/A,Building B2 (Floor 1 - Emergency Exit),Low
2026-03-16 19:30,EVT-00856,B3,Main Entrance #B3-F1,UNK-999,Unknown,Main Entrance,RFID,Entry,Authorized,N/A,Building B3 (Floor 1 - Main Entrance),Low
2026-03-16 20:00,EVT-00857,B3,Restricted Area #B3-F1,UNK-999,Unknown,Restricted Area,RFID,Exit,Denied,N/A,Building B3 (Floor 1 - Restricted Area),High
2026-03-16 20:10,EVT-00858,B2,Emergency Exit #B2-F1,UNK-999,Unknown,Emergency Exit,RFID,Entry,Authorized,N/A,Building B2 (Floor 1 - Emergency Exit),Low
2026-03-16 20:55,EVT-00859,B2,Server Room #B2-F4,CON-377,Contractor,Server Room,Visitor Pass,Entry,Authorized,N/A,Building B2 (Floor 4 - Server Room),Low
2026-03-16 21:25,EVT-00860,B2,Server Room #B2-F4,EMP-805,Employee,Server Room,PIN,Exit,Authorized,N/A,Building B2 (Floor 4 - Server Room),Low
2026-03-16 22:10,EVT-00861,B1,Office #B1-F2,CON-447,Contractor,Office,Visitor Pass,Entry,Suspicious,N/A,Building B1 (Floor 2 - Office),High
2026-03-16 22:40,EVT-00862,B3,Restricted Area #B3-F4,VIS-855,Visitor,Restricted Area,RFID,Exit,Authorized,VIS-855,Building B3 (Floor 4 - Restricted Area),Low
2026-03-16 23:25,EVT-00863,B3,Main Entrance #B3-F1,EMP-183,Employee,Main Entrance,PIN,Entry,Authorized,N/A,Building B3 (Floor 1 - Main Entrance),Low
2026-03-16 23:55,EVT-00864,B2,Office #B2-F5,EMP-460,Employee,Office,PIN,Exit,Denied,N/A,Building B2 (Floor 5 - Office),Medium
2026-03-17 00:05,EVT-00865,B2,Restricted Area #B2-F3,EMP-808,Employee,Restricted Area,RFID,Exit,Suspicious,N/A,Building B2 (Floor 3 - Restricted Area),High
2026-03-17 00:25,EVT-00866,B3,Emergency Exit #B3-F3,VIS-883,Visitor,Emergency Exit,RFID,Exit,Authorized,VIS-883,Building B3 (Floor 3 - Emergency Exit),Low
2026-03-17 01:10,EVT-00867,B1,Parking #B1-F1,UNK-999,Unknown,Parking,Access Card,Entry,Authorized,N/A,Building B1 (Floor 1 - Parking),Low
2026-03-17 01:55,EVT-00868,B2,Emergency Exit #B2-F3,VIS-565,Visitor,Emergency Exit,RFID,Exit,Authorized,VIS-565,Building B2 (Floor 3 - Emergency Exit),Low
2026-03-17 02:05,EVT-00869,B1,Main Entrance #B1-F2,UNK-999,Unknown,Main Entrance,Biometric,Exit,Authorized,N/A,Building B1 (Floor 2 - Main Entrance),Low
2026-03-17 02:15,EVT-00870,B2,Server Room #B2-F2,CON-322,Contractor,Server Room,RFID,Exit,Authorized,N/A,Building B2 (Floor 2 - Server Room),Low
2026-03-17 03:00,EVT-00871,B3,Main Entrance #B3-F1,EMP-717,Employee,Main Entrance,RFID,Entry,Authorized,N/A,Building B3 (Floor 1 - Main Entrance),Low
2026-03-17 03:10,EVT-00872,B1,Main Entrance #B1-F3,EMP-622,Employee,Main Entrance,Biometric,Exit,Authorized,N/A,Building B1 (Floor 3 - Main Entrance),Low
2026-03-17 03:40,EVT-00873,B2,Emergency Exit #B2-F5,EMP-458,Employee,Emergency Exit,Access Card,Entry,Authorized,N/A,Building B2 (Floor 5 - Emergency Exit),Low
2026-03-17 04:25,EVT-00874,B3,Parking #B3-F5,ADM-84,Administrator,Parking,Visitor Pass,Entry,Authorized,N/A,Building B3 (Floor 5 - Parking),Low
2026-03-17 04:55,EVT-00875,B3,Emergency Exit #B3-F5,ADM-49,Administrator,Emergency Exit,Access Card,Exit,Authorized,N/A,Building B3 (Floor 5 - Emergency Exit),Low
2026-03-17 05:40,EVT-00876,B2,Emergency Exit #B2-F2,ADM-85,Administrator,Emergency Exit,Visitor Pass,Entry,Authorized,N/A,Building B2 (Floor 2 - Emergency Exit),Low
2026-03-17 06:00,EVT-00877,B1,Emergency Exit #B1-F4,UNK-999,Unknown,Emergency Exit,Visitor Pass,Exit,Authorized,N/A,Building B1 (Floor 4 - Emergency Exit),Low
2026-03-17 06:20,EVT-00878,B3,Main Entrance #B3-F3,UNK-999,Unknown,Main Entrance,PIN,Exit,Authorized,N/A,Building B3 (Floor 3 - Main Entrance),Low
2026-03-17 06:50,EVT-00879,B1,Parking #B1-F5,EMP-567,Employee,Parking,PIN,Exit,Denied,N/A,Building B1 (Floor 5 - Parking),Medium
2026-03-17 07:35,EVT-00880,B3,Restricted Area #B3-F4,CON-465,Contractor,Restricted Area,Visitor Pass,Entry,Authorized,N/A,Building B3 (Floor 4 - Restricted Area),Low
2026-03-17 07:55,EVT-00881,B3,Restricted Area #B3-F1,UNK-999,Unknown,Restricted Area,Access Card,Exit,Suspicious,N/A,Building B3 (Floor 1 - Restricted Area),Critical
2026-03-17 08:15,EVT-00882,B2,Restricted Area #B2-F2,VIS-746,Visitor,Restricted Area,Biometric,Entry,Authorized,VIS-746,Building B2 (Floor 2 - Restricted Area),Low
2026-03-17 08:25,EVT-00883,B3,Emergency Exit #B3-F3,VIS-676,Visitor,Emergency Exit,Biometric,Entry,Authorized,VIS-676,Building B3 (Floor 3 - Emergency Exit),Low
2026-03-17 08:55,EVT-00884,B2,Parking #B2-F2,ADM-40,Administrator,Parking,RFID,Entry,Suspicious,N/A,Building B2 (Floor 2 - Parking),High
2026-03-17 09:25,EVT-00885,B2,Emergency Exit #B2-F1,CON-321,Contractor,Emergency Exit,Biometric,Entry,Authorized,N/A,Building B2 (Floor 1 - Emergency Exit),Low
2026-03-17 10:10,EVT-00886,B3,Office #B3-F3,EMP-785,Employee,Office,Access Card,Exit,Authorized,N/A,Building B3 (Floor 3 - Office),Low
2026-03-17 10:55,EVT-00887,B3,Parking #B3-F1,UNK-999,Unknown,Parking,Visitor Pass,Entry,Denied,N/A,Building B3 (Floor 1 - Parking),Medium
2026-03-17 11:25,EVT-00888,B2,Office #B2-F1,VIS-518,Visitor,Office,Visitor Pass,Entry,Authorized,VIS-518,Building B2 (Floor 1 - Office),Low
2026-03-17 11:35,EVT-00889,B2,Parking #B2-F5,CON-347,Contractor,Parking,Access Card,Exit,Authorized,N/A,Building B2 (Floor 5 - Parking),Low
2026-03-17 12:05,EVT-00890,B1,Restricted Area #B1-F4,ADM-67,Administrator,Restricted Area,Visitor Pass,Exit,Denied,N/A,Building B1 (Floor 4 - Restricted Area),High
2026-03-17 12:50,EVT-00891,B1,Restricted Area #B1-F4,ADM-79,Administrator,Restricted Area,RFID,Entry,Authorized,N/A,Building B1 (Floor 4 - Restricted Area),Low
2026-03-17 13:35,EVT-00892,B3,Restricted Area #B3-F4,EMP-539,Employee,Restricted Area,RFID,Exit,Authorized,N/A,Building B3 (Floor 4 - Restricted Area),Low
2026-03-17 14:05,EVT-00893,B3,Emergency Exit #B3-F1,ADM-86,Administrator,Emergency Exit,Access Card,Entry,Authorized,N/A,Building B3 (Floor 1 - Emergency Exit),Low
2026-03-17 14:25,EVT-00894,B1,Laboratory #B1-F1,VIS-528,Visitor,Laboratory,Biometric,Entry,Authorized,VIS-528,Building B1 (Floor 1 - Laboratory),Low
2026-03-17 15:10,EVT-00895,B1,Main Entrance #B1-F5,EMP-387,Employee,Main Entrance,PIN,Exit,Authorized,N/A,Building B1 (Floor 5 - Main Entrance),Low
2026-03-17 15:40,EVT-00896,B2,Laboratory #B2-F2,ADM-18,Administrator,Laboratory,Access Card,Exit,Authorized,N/A,Building B2 (Floor 2 - Laboratory),Low
2026-03-17 16:00,EVT-00897,B2,Server Room #B2-F3,CON-331,Contractor,Server Room,Biometric,Exit,Suspicious,N/A,Building B2 (Floor 3 - Server Room),High
2026-03-17 16:30,EVT-00898,B3,Restricted Area #B3-F3,ADM-50,Administrator,Restricted Area,RFID,Entry,Authorized,N/A,Building B3 (Floor 3 - Restricted Area),Low
2026-03-17 16:50,EVT-00899,B2,Emergency Exit #B2-F3,ADM-43,Administrator,Emergency Exit,Access Card,Entry,Authorized,N/A,Building B2 (Floor 3 - Emergency Exit),Low
2026-03-17 17:20,EVT-00900,B2,Server Room #B2-F5,CON-422,Contractor,Server Room,RFID,Exit,Authorized,N/A,Building B2 (Floor 5 - Server Room),Low
2026-03-17 17:30,EVT-00901,B3,Server Room #B3-F4,CON-384,Contractor,Server Room,PIN,Exit,Authorized,N/A,Building B3 (Floor 4 - Server Room),Low
2026-03-17 17:50,EVT-00902,B3,Restricted Area #B3-F3,ADM-98,Administrator,Restricted Area,Biometric,Entry,Authorized,N/A,Building B3 (Floor 3 - Restricted Area),Low
2026-03-17 18:20,EVT-00903,B1,Restricted Area #B1-F4,EMP-979,Employee,Restricted Area,RFID,Exit,Authorized,N/A,Building B1 (Floor 4 - Restricted Area),Low
2026-03-17 19:05,EVT-00904,B2,Server Room #B2-F5,UNK-999,Unknown,Server Room,Biometric,Entry,Authorized,N/A,Building B2 (Floor 5 - Server Room),Low
2026-03-17 19:15,EVT-00905,B3,Restricted Area #B3-F3,ADM-78,Administrator,Restricted Area,Visitor Pass,Entry,Authorized,N/A,Building B3 (Floor 3 - Restricted Area),Low
2026-03-17 19:35,EVT-00906,B3,Main Entrance #B3-F3,VIS-633,Visitor,Main Entrance,RFID,Exit,Authorized,VIS-633,Building B3 (Floor 3 - Main Entrance),Low
2026-03-17 19:55,EVT-00907,B2,Main Entrance #B2-F1,UNK-999,Unknown,Main Entrance,Biometric,Entry,Authorized,N/A,Building B2 (Floor 1 - Main Entrance),Low
2026-03-17 20:40,EVT-00908,B3,Emergency Exit #B3-F4,EMP-785,Employee,Emergency Exit,Visitor Pass,Exit,Authorized,N/A,Building B3 (Floor 4 - Emergency Exit),Low
2026-03-17 21:25,EVT-00909,B2,Emergency Exit #B2-F4,VIS-751,Visitor,Emergency Exit,PIN,Exit,Authorized,VIS-751,Building B2 (Floor 4 - Emergency Exit),Low
2026-03-17 21:45,EVT-00910,B1,Restricted Area #B1-F5,ADM-49,Administrator,Restricted Area,PIN,Exit,Authorized,N/A,Building B1 (Floor 5 - Restricted Area),Low
2026-03-17 22:15,EVT-00911,B2,Server Room #B2-F2,UNK-999,Unknown,Server Room,Access Card,Entry,Authorized,N/A,Building B2 (Floor 2 - Server Room),Low
2026-03-17 23:00,EVT-00912,B1,Main Entrance #B1-F3,VIS-625,Visitor,Main Entrance,RFID,Exit,Authorized,VIS-625,Building B1 (Floor 3 - Main Entrance),Low
2026-03-17 23:30,EVT-00913,B3,Server Room #B3-F4,ADM-41,Administrator,Server Room,Access Card,Exit,Authorized,N/A,Building B3 (Floor 4 - Server Room),Low
2026-03-18 00:00,EVT-00914,B3,Laboratory #B3-F4,CON-391,Contractor,Laboratory,PIN,Entry,Authorized,N/A,Building B3 (Floor 4 - Laboratory),Low
2026-03-18 00:45,EVT-00915,B1,Laboratory #B1-F4,EMP-975,Employee,Laboratory,PIN,Exit,Authorized,N/A,Building B1 (Floor 4 - Laboratory),Low
2026-03-18 01:30,EVT-00916,B1,Emergency Exit #B1-F5,VIS-585,Visitor,Emergency Exit,Visitor Pass,Entry,Denied,VIS-585,Building B1 (Floor 5 - Emergency Exit),Medium
2026-03-18 01:50,EVT-00917,B3,Restricted Area #B3-F5,ADM-88,Administrator,Restricted Area,Biometric,Entry,Denied,N/A,Building B3 (Floor 5 - Restricted Area),High
2026-03-18 02:20,EVT-00918,B3,Restricted Area #B3-F2,UNK-999,Unknown,Restricted Area,Visitor Pass,Entry,Authorized,N/A,Building B3 (Floor 2 - Restricted Area),Low
2026-03-18 03:05,EVT-00919,B1,Emergency Exit #B1-F3,ADM-66,Administrator,Emergency Exit,Access Card,Entry,Authorized,N/A,Building B1 (Floor 3 - Emergency Exit),Low
2026-03-18 03:50,EVT-00920,B3,Office #B3-F5,VIS-799,Visitor,Office,Visitor Pass,Entry,Authorized,VIS-799,Building B3 (Floor 5 - Office),Low
2026-03-18 04:20,EVT-00921,B1,Laboratory #B1-F1,CON-452,Contractor,Laboratory,Access Card,Exit,Authorized,N/A,Building B1 (Floor 1 - Laboratory),Low
2026-03-18 05:05,EVT-00922,B1,Main Entrance #B1-F3,CON-347,Contractor,Main Entrance,RFID,Entry,Authorized,N/A,Building B1 (Floor 3 - Main Entrance),Low
2026-03-18 05:35,EVT-00923,B1,Emergency Exit #B1-F5,EMP-264,Employee,Emergency Exit,PIN,Exit,Denied,N/A,Building B1 (Floor 5 - Emergency Exit),Medium
2026-03-18 06:05,EVT-00924,B2,Server Room #B2-F1,CON-357,Contractor,Server Room,Biometric,Exit,Authorized,N/A,Building B2 (Floor 1 - Server Room),Low
2026-03-18 06:35,EVT-00925,B1,Main Entrance #B1-F4,UNK-999,Unknown,Main Entrance,PIN,Entry,Denied,N/A,Building B1 (Floor 4 - Main Entrance),Medium
2026-03-18 06:45,EVT-00926,B2,Parking #B2-F4,EMP-338,Employee,Parking,PIN,Entry,Authorized,N/A,Building B2 (Floor 4 - Parking),Low
2026-03-18 07:15,EVT-00927,B1,Office #B1-F3,EMP-746,Employee,Office,Access Card,Exit,Authorized,N/A,Building B1 (Floor 3 - Office),Low
2026-03-18 07:45,EVT-00928,B2,Main Entrance #B2-F5,EMP-347,Employee,Main Entrance,RFID,Entry,Denied,N/A,Building B2 (Floor 5 - Main Entrance),Medium
2026-03-18 07:55,EVT-00929,B1,Server Room #B1-F2,UNK-999,Unknown,Server Room,PIN,Entry,Suspicious,N/A,Building B1 (Floor 2 - Parking),Critical
2026-03-18 08:25,EVT-00930,B2,Laboratory #B2-F1,UNK-999,Unknown,Laboratory,PIN,Entry,Authorized,N/A,Building B2 (Floor 1 - Laboratory),Low
2026-03-18 09:10,EVT-00931,B2,Restricted Area #B2-F2,EMP-899,Employee,Restricted Area,Biometric,Entry,Authorized,N/A,Building B2 (Floor 2 - Restricted Area),Low
2026-03-18 09:30,EVT-00932,B2,Restricted Area #B2-F2,CON-492,Contractor,Restricted Area,Access Card,Exit,Authorized,N/A,Building B2 (Floor 2 - Restricted Area),Low
2026-03-18 10:15,EVT-00933,B3,Main Entrance #B3-F5,UNK-999,Unknown,Main Entrance,PIN,Exit,Authorized,N/A,Building B3 (Floor 5 - Main Entrance),Low
2026-03-18 10:25,EVT-00934,B3,Laboratory #B3-F5,ADM-96,Administrator,Laboratory,Biometric,Entry,Authorized,N/A,Building B3 (Floor 5 - Laboratory),Low
2026-03-18 10:35,EVT-00935,B3,Main Entrance #B3-F5,EMP-623,Employee,Main Entrance,PIN,Entry,Authorized,N/A,Building B3 (Floor 5 - Main Entrance),Low
2026-03-18 11:05,EVT-00936,B3,Office #B3-F5,CON-371,Contractor,Office,Access Card,Exit,Authorized,N/A,Building B3 (Floor 5 - Office),Low
